barrels08,comb08,VClass,year,youSaveSpend
14.98227273,22,Compact Cars,1991,-1750
17.34789474,19,Compact Cars,1991,-3250
16.4805,20,Compact Cars,1991,-2750
15.69571429,21,Compact Cars,1991,-2250
14.33086957,23,Compact Cars,1991,-1250
18.31166667,18,Compact Cars,1991,-6750
13.1844,25,Compact Cars,1991,-500
14.98227273,22,Compact Cars,1991,-1750
12.67730769,26,Compact Cars,1991,-250
10.987,30,Compact Cars,1991,750
13.1844,25,Compact Cars,1991,-500
15.69571429,21,Compact Cars,1991,-4500
14.98227273,22,Compact Cars,1991,-1750
16.4805,20,Compact Cars,1991,-2750
13.73375,24,Compact Cars,1991,-1000
13.1844,25,Compact Cars,1991,-500
14.98227273,22,Compact Cars,1991,-1750
16.4805,20,Compact Cars,1991,-2750
17.34789474,19,Compact Cars,1991,-6000
13.1844,25,Compact Cars,1991,-500
16.4805,20,Compact Cars,1991,-2750
12.67730769,26,Compact Cars,1991,-250
17.34789474,19,Compact Cars,1991,-3250
17.34789474,19,Compact Cars,1991,-6000
13.1844,25,Compact Cars,1991,-500
11.24073529,34,Compact Cars,1991,1000
14.33086957,23,Compact Cars,1991,-1250
14.98227273,22,Compact Cars,1991,-1750
16.4805,20,Compact Cars,1991,-2750
21.974,15,Compact Cars,1991,-9500
21.974,15,Midsize Cars,1991,-6250
18.31166667,18,Midsize Cars,1991,-4000
18.31166667,18,Midsize Cars,1991,-4000
20.600625,16,Midsize Cars,1991,-5500
25.35461538,13,Midsize Cars,1991,-8500
17.34789474,19,Midsize Cars,1991,-3250
16.4805,20,Midsize Cars,1991,-2750
16.4805,20,Midsize Cars,1991,-2750
18.31166667,18,Midsize Cars,1991,-6750
13.73375,24,Midsize Cars,1991,-1000
16.4805,20,Midsize Cars,1991,-2750
15.69571429,21,Midsize Cars,1991,-2250
18.31166667,18,Midsize Cars,1991,-4000
17.34789474,19,Midsize Cars,1991,-3250
17.34789474,19,Midsize Cars,1991,-6000
16.4805,20,Midsize Cars,1991,-2750
17.34789474,19,Midsize Cars,1991,-3250
16.4805,20,Midsize Cars,1991,-5250
17.34789474,19,Midsize Cars,1991,-6000
16.4805,20,Midsize Cars,1991,-5250
15.69571429,21,Midsize Cars,1991,-2250
17.34789474,19,Midsize Cars,1991,-3250
18.31166667,18,Midsize Cars,1991,-6750
21.974,15,Midsize Cars,1991,-6250
16.4805,20,Midsize Cars,1991,-2750
18.31166667,18,Midsize Cars,1991,-4000
21.974,15,Midsize Cars,1991,-9500
21.974,15,Midsize Cars,1991,-9500
23.54357143,14,Midsize Cars,1991,-7500
21.974,15,Midsize Cars,1991,-6250
19.38882353,17,Midsize Cars,1991,-4750
18.31166667,18,Midsize Cars,1991,-6750
18.31166667,18,Midsize Cars,1991,-4000
17.34789474,19,Midsize Cars,1991,-3250
14.98227273,22,Midsize Cars,1991,-1750
13.73375,24,Midsize Cars,1991,-1000
18.31166667,18,Midsize Cars,1991,-4000
20.600625,16,Midsize Cars,1991,-8500
21.974,15,Midsize Cars,1991,-9500
14.98227273,22,Midsize Cars,1991,-1750
16.4805,20,Midsize Cars,1991,-2750
16.4805,20,Midsize Cars,1991,-2750
17.34789474,19,Midsize Cars,1991,-3250
13.1844,25,Midsize Cars,1991,-500
15.69571429,21,Midsize Cars,1991,-2250
18.31166667,18,Midsize Cars,1991,-4000
14.98227273,22,Midsize Cars,1991,-1750
16.4805,20,Midsize Cars,1991,-2750
32.961,10,Midsize Cars,1991,-18500
32.961,10,Midsize Cars,1991,-18500
15.69571429,21,Midsize Cars,1991,-2250
16.4805,20,Midsize Cars,1991,-2750
18.31166667,18,Midsize Cars,1991,-4000
18.31166667,18,Midsize Cars,1991,-4000
17.34789474,19,Large Cars,1991,-3250
20.600625,16,Large Cars,1991,-5500
18.31166667,18,Large Cars,1991,-4000
21.974,15,Large Cars,1991,-6250
18.31166667,18,Large Cars,1991,-4000
17.34789474,19,Large Cars,1991,-3250
23.54357143,14,Large Cars,1991,-7500
21.974,15,Large Cars,1991,-9500
18.31166667,18,Large Cars,1991,-4000
27.4675,12,Large Cars,1991,-14000
17.34789474,19,Large Cars,1991,-3250
18.31166667,18,Large Cars,1991,-4000
17.34789474,19,Large Cars,1991,-3250
16.4805,20,Large Cars,1991,-2750
13.73375,24,Small Station Wagons,1991,-1000
16.4805,20,Small Station Wagons,1991,-2750
13.1844,25,Small Station Wagons,1991,-500
16.4805,20,Small Station Wagons,1991,-2750
11.36586207,29,Small Station Wagons,1991,500
14.98227273,22,Small Station Wagons,1991,-1750
11.77178571,28,Small Station Wagons,1991,250
16.4805,20,Small Station Wagons,1991,-2750
15.69571429,21,Small Station Wagons,1991,-2250
14.98227273,22,Small Station Wagons,1991,-1750
16.4805,20,Small Station Wagons,1991,-2750
13.73375,24,Small Station Wagons,1991,-1000
17.34789474,19,Small Station Wagons,1991,-3250
15.69571429,21,Small Station Wagons,1991,-2250
18.31166667,18,Midsize-Large Station Wagons,1991,-4000
17.34789474,19,Midsize-Large Station Wagons,1991,-3250
15.69571429,21,Midsize-Large Station Wagons,1991,-2250
15.69571429,21,Midsize-Large Station Wagons,1991,-2250
16.4805,20,Midsize-Large Station Wagons,1991,-5250
19.38882353,17,Midsize-Large Station Wagons,1991,-7500
15.69571429,21,Midsize-Large Station Wagons,1991,-2250
16.4805,20,Midsize-Large Station Wagons,1991,-2750
16.4805,20,Midsize-Large Station Wagons,1991,-2750
18.31166667,18,Midsize-Large Station Wagons,1991,-4000
16.4805,20,Midsize-Large Station Wagons,1991,-2750
15.69571429,21,Midsize-Large Station Wagons,1991,-2250
14.98227273,22,Midsize-Large Station Wagons,1991,-1750
16.4805,20,Midsize-Large Station Wagons,1991,-2750
14.98227273,22,Midsize-Large Station Wagons,1991,-1750
18.31166667,18,Midsize-Large Station Wagons,1991,-4000
21.974,15,Midsize-Large Station Wagons,1991,-9500
19.38882353,17,Midsize-Large Station Wagons,1991,-4750
18.31166667,18,Midsize-Large Station Wagons,1991,-4000
15.69571429,21,Small Pickup Trucks,1991,-2250
14.98227273,22,Small Pickup Trucks,1991,-1750
18.31166667,18,Small Pickup Trucks,1991,-4000
16.4805,20,Small Pickup Trucks,1991,-2750
18.31166667,18,Small Pickup Trucks,1991,-4000
17.34789474,19,Small Pickup Trucks,1991,-3250
14.33086957,23,Small Pickup Trucks,1991,-1250
17.34789474,19,Small Pickup Trucks,1991,-3250
18.31166667,18,Small Pickup Trucks,1991,-4000
14.98227273,22,Small Pickup Trucks,1991,-1750
18.31166667,18,Small Pickup Trucks,1991,-4000
18.31166667,18,Small Pickup Trucks,1991,-4000
18.31166667,18,Small Pickup Trucks,1991,-4000
17.34789474,19,Small Pickup Trucks,1991,-3250
15.69571429,21,Small Pickup Trucks,1991,-2250
18.31166667,18,Small Pickup Trucks,1991,-4000
23.54357143,14,Small Pickup Trucks,1991,-10750
19.38882353,17,Standard Pickup Trucks,1991,-4750
19.38882353,17,Standard Pickup Trucks,1991,-4750
20.600625,16,Standard Pickup Trucks,1991,-5500
25.35461538,13,Standard Pickup Trucks,1991,-8500
23.54357143,14,Standard Pickup Trucks,1991,-7500
21.2325,18,Standard Pickup Trucks,1991,-5250
19.10925,20,Standard Pickup Trucks,1991,-4000
20.600625,16,Standard Pickup Trucks,1991,-5500
19.38882353,17,Standard Pickup Trucks,1991,-4750
21.974,15,Standard Pickup Trucks,1991,-6250
25.35461538,13,Standard Pickup Trucks,1991,-8500
23.54357143,14,Standard Pickup Trucks,1991,-7500
22.48147059,17,Standard Pickup Trucks,1991,-6000
15.69571429,21,Standard Pickup Trucks,1991,-2250
20.600625,16,Standard Pickup Trucks,1991,-5500
23.54357143,14,Standard Pickup Trucks,1991,-7500
20.600625,16,Standard Pickup Trucks,1991,-5500
23.54357143,14,Standard Pickup Trucks,1991,-7500
25.35461538,13,Standard Pickup Trucks,1991,-8500
29.96454545,11,Standard Pickup Trucks,1991,-11500
23.54357143,14,Standard Pickup Trucks,1991,-7500
27.4675,12,Standard Pickup Trucks,1991,-10000
27.4675,12,Standard Pickup Trucks,1991,-10000
29.96454545,11,Standard Pickup Trucks,1991,-11500
17.34789474,19,Standard Pickup Trucks,1991,-3250
20.600625,16,Standard Pickup Trucks,1991,-5500
20.600625,16,Standard Pickup Trucks,1991,-5500
20.600625,16,Standard Pickup Trucks,1991,-5500
23.54357143,14,Standard Pickup Trucks,1991,-7500
23.54357143,14,Standard Pickup Trucks,1991,-7500
20.600625,16,Standard Pickup Trucks,1991,-5500
20.600625,16,Standard Pickup Trucks,1991,-5500
25.35461538,13,Standard Pickup Trucks,1991,-8500
27.4675,12,Standard Pickup Trucks,1991,-10000
19.38882353,17,Standard Pickup Trucks,1991,-4750
21.974,15,Standard Pickup Trucks,1991,-6250
21.974,15,Standard Pickup Trucks,1991,-6250
23.54357143,14,Standard Pickup Trucks,1991,-7500
21.2325,18,Standard Pickup Trucks,1991,-5250
21.2325,18,Standard Pickup Trucks,1991,-5250
20.600625,16,Standard Pickup Trucks,1991,-5500
19.38882353,17,Standard Pickup Trucks,1991,-4750
23.54357143,14,Standard Pickup Trucks,1991,-7500
23.54357143,14,Standard Pickup Trucks,1991,-7500
23.54357143,14,Standard Pickup Trucks,1991,-7500
22.48147059,17,Standard Pickup Trucks,1991,-6000
20.600625,16,Standard Pickup Trucks,1991,-5500
16.4805,20,Standard Pickup Trucks,1991,-2750
16.4805,20,Standard Pickup Trucks,1991,-2750
14.98227273,22,Standard Pickup Trucks,1991,-1750
17.34789474,19,Standard Pickup Trucks,1991,-3250
15.69571429,21,Standard Pickup Trucks,1991,-2250
18.31166667,18,Standard Pickup Trucks,1991,-4000
18.31166667,18,Standard Pickup Trucks,1991,-4000
20.600625,16,Standard Pickup Trucks,1991,-5500
23.54357143,14,Standard Pickup Trucks,1991,-7500
25.35461538,13,Standard Pickup Trucks,1991,-8500
25.35461538,13,Standard Pickup Trucks,1991,-8500
23.8865625,16,Standard Pickup Trucks,1991,-7000
23.8865625,16,Standard Pickup Trucks,1991,-7000
21.974,15,Standard Pickup Trucks,1991,-6250
20.600625,16,Standard Pickup Trucks,1991,-5500
23.54357143,14,Standard Pickup Trucks,1991,-7500
27.4675,12,Standard Pickup Trucks,1991,-10000
22.48147059,17,Standard Pickup Trucks,1991,-6000
19.38882353,17,Standard Pickup Trucks,1991,-4750
18.31166667,18,Standard Pickup Trucks,1991,-4000
21.974,15,Standard Pickup Trucks,1991,-6250
20.600625,16,Standard Pickup Trucks,1991,-5500
25.35461538,13,Standard Pickup Trucks,1991,-8500
18.31166667,18,Standard Pickup Trucks,1991,-4000
19.38882353,17,Standard Pickup Trucks,1991,-4750
25.35461538,13,Standard Pickup Trucks,1991,-8500
29.96454545,11,Standard Pickup Trucks,1991,-11500
29.96454545,11,Standard Pickup Trucks,1991,-11500
29.96454545,11,Standard Pickup Trucks,1991,-11500
18.31166667,18,Standard Pickup Trucks,1991,-4000
21.974,15,Standard Pickup Trucks,1991,-6250
21.974,15,Standard Pickup Trucks,1991,-6250
23.54357143,14,Standard Pickup Trucks,1991,-7500
25.35461538,13,Standard Pickup Trucks,1991,-8500
25.35461538,13,Standard Pickup Trucks,1991,-8500
23.54357143,14,Standard Pickup Trucks,1991,-7500
29.96454545,11,Standard Pickup Trucks,1991,-11500
25.35461538,13,Standard Pickup Trucks,1991,-8500
20.600625,16,Standard Pickup Trucks,1991,-5500
20.600625,16,Standard Pickup Trucks,1991,-5500
23.54357143,14,Standard Pickup Trucks,1991,-7500
25.35461538,13,Standard Pickup Trucks,1991,-8500
25.35461538,13,Standard Pickup Trucks,1991,-8500
23.8865625,16,Standard Pickup Trucks,1991,-7000
21.974,15,Standard Pickup Trucks,1991,-6250
20.600625,16,Standard Pickup Trucks,1991,-5500
23.54357143,14,Standard Pickup Trucks,1991,-7500
25.35461538,13,Standard Pickup Trucks,1991,-8500
25.35461538,13,Standard Pickup Trucks,1991,-8500
22.48147059,17,Standard Pickup Trucks,1991,-6000
19.38882353,17,Standard Pickup Trucks,1991,-4750
20.600625,16,Standard Pickup Trucks,1991,-5500
18.31166667,18,Standard Pickup Trucks,1991,-4000
19.38882353,17,Standard Pickup Trucks,1991,-4750
19.38882353,17,Standard Pickup Trucks,1991,-4750
21.974,15,Standard Pickup Trucks,1991,-6250
19.38882353,17,Vans,1991,-4750
19.38882353,17,Vans,1991,-4750
23.54357143,14,Vans,1991,-7500
22.48147059,17,Vans,1991,-6000
21.974,15,Vans,1991,-6250
23.54357143,14,Vans,1991,-7500
23.54357143,14,Vans,1991,-7500
23.54357143,14,Vans,1991,-7500
25.35461538,13,Vans,1991,-8500
18.31166667,18,Vans,1991,-4000
19.38882353,17,Vans,1991,-4750
20.600625,16,Vans,1991,-5500
20.600625,16,Vans,1991,-5500
27.4675,12,Vans,1991,-10000
23.54357143,14,Vans,1991,-7500
29.96454545,11,Vans,1991,-11500
21.974,15,Vans,1991,-6250
20.600625,16,Vans,1991,-5500
19.38882353,17,Vans,1991,-4750
20.600625,16,Vans,1991,-5500
23.54357143,14,Vans,1991,-7500
23.54357143,14,Vans,1991,-7500
25.35461538,13,Vans,1991,-8500
23.54357143,14,Vans,1991,-7500
27.4675,12,Vans,1991,-10000
25.35461538,13,Vans,1991,-8500
27.4675,12,Vans,1991,-10000
32.961,10,Vans,1991,-13500
18.31166667,18,Vans,1991,-4000
20.600625,16,Vans,1991,-5500
25.35461538,13,Vans,1991,-8500
23.54357143,14,Vans,1991,-7500
22.48147059,17,Vans,1991,-6000
20.600625,16,Vans,1991,-5500
18.31166667,18,Vans,1991,-4000
19.38882353,17,Vans,1991,-4750
19.38882353,17,Vans,1991,-4750
21.974,15,Vans,1991,-6250
18.31166667,18,Special Purpose Vehicle 2WD,1991,-4000
22.48147059,17,Special Purpose Vehicle 2WD,1991,-6000
18.31166667,18,Special Purpose Vehicle 2WD,1991,-4000
19.38882353,17,Special Purpose Vehicle 2WD,1991,-4750
18.31166667,18,Special Purpose Vehicle 2WD,1991,-4000
29.96454545,11,Special Purpose Vehicle 2WD,1991,-11500
17.34789474,19,Special Purpose Vehicle 2WD,1991,-3250
18.31166667,18,Special Purpose Vehicle 2WD,1991,-4000
18.31166667,18,Special Purpose Vehicle 2WD,1991,-4000
19.38882353,17,Special Purpose Vehicle 2WD,1991,-4750
18.31166667,18,Special Purpose Vehicle 2WD,1991,-4000
18.31166667,18,Special Purpose Vehicles,1991,-4000
25.35461538,13,Special Purpose Vehicles,1991,-8500
19.38882353,17,Special Purpose Vehicles,1991,-4750
21.974,15,Special Purpose Vehicles,1991,-6250
18.31166667,18,Special Purpose Vehicles,1991,-4000
19.38882353,17,Special Purpose Vehicles,1991,-4750
16.4805,20,Special Purpose Vehicles,1991,-2750
17.34789474,19,Special Purpose Vehicles,1991,-3250
18.31166667,18,Special Purpose Vehicles,1991,-4000
14.33086957,23,Special Purpose Vehicles,1991,-1250
18.31166667,18,Special Purpose Vehicles,1991,-4000
19.38882353,17,Special Purpose Vehicles,1991,-4750
27.4675,12,Special Purpose Vehicles,1991,-10000
27.4675,12,Special Purpose Vehicles,1991,-10000
16.4805,20,Special Purpose Vehicles,1991,-2750
18.31166667,18,Special Purpose Vehicles,1991,-4000
21.974,15,Special Purpose Vehicles,1991,-6250
29.96454545,11,Special Purpose Vehicles,1991,-11500
29.96454545,11,Special Purpose Vehicles,1991,-11500
19.38882353,17,Special Purpose Vehicles,1991,-4750
18.31166667,18,Special Purpose Vehicles,1991,-4000
19.38882353,17,Special Purpose Vehicles,1991,-4750
23.54357143,14,Special Purpose Vehicles,1991,-7500
23.54357143,14,Special Purpose Vehicles,1991,-7500
25.35461538,13,Special Purpose Vehicles,1991,-8500
27.4675,12,Special Purpose Vehicles,1991,-10000
20.600625,16,Special Purpose Vehicles,1991,-5500
14.33086957,23,Special Purpose Vehicles,1991,-1250
14.33086957,23,Special Purpose Vehicles,1991,-1250
20.600625,16,Special Purpose Vehicles,1991,-5500
27.4675,12,Special Purpose Vehicles,1991,-10000
27.4675,12,Special Purpose Vehicles,1991,-10000
23.8865625,16,Special Purpose Vehicles,1991,-7000
21.974,15,Special Purpose Vehicles,1991,-6250
21.974,15,Special Purpose Vehicles,1991,-6250
25.35461538,13,Special Purpose Vehicles,1991,-12250
21.974,15,Special Purpose Vehicles,1991,-6250
20.600625,16,Special Purpose Vehicles,1991,-5500
20.600625,16,Special Purpose Vehicles,1991,-5500
17.34789474,19,Special Purpose Vehicles,1991,-3250
16.4805,20,Special Purpose Vehicles,1991,-2750
16.4805,20,Special Purpose Vehicles,1991,-2750
14.33086957,23,Special Purpose Vehicles,1991,-1250
13.1844,25,Special Purpose Vehicles,1991,-500
15.69571429,21,Special Purpose Vehicles,1991,-2250
14.33086957,23,Special Purpose Vehicles,1991,-1250
14.33086957,23,Special Purpose Vehicles,1991,-1250
19.38882353,17,Special Purpose Vehicles,1991,-4750
23.54357143,14,Special Purpose Vehicles,1991,-7500
27.4675,12,Special Purpose Vehicles,1991,-14000
21.974,15,Special Purpose Vehicles,1991,-6250
29.96454545,11,Special Purpose Vehicles,1991,-11500
25.35461538,13,Special Purpose Vehicles,1991,-8500
29.96454545,11,Special Purpose Vehicles,1991,-11500
32.961,10,Special Purpose Vehicles,1991,-13500
20.600625,16,Two Seaters,1992,-8500
19.38882353,17,Two Seaters,1992,-4750
21.974,15,Two Seaters,1992,-6250
29.96454545,11,Two Seaters,1992,-16000
14.98227273,22,Subcompact Cars,1992,-4000
17.34789474,19,Subcompact Cars,1992,-6000
17.34789474,19,Subcompact Cars,1992,-6000
25.35461538,13,Subcompact Cars,1992,-12250
18.31166667,18,Compact Cars,1992,-6750
21.974,15,Compact Cars,1992,-6250
32.961,10,Compact Cars,1992,-18500
25.35461538,13,Compact Cars,1992,-12250
21.974,15,Midsize Cars,1992,-9500
21.974,15,Midsize Cars,1992,-6250
23.54357143,14,Midsize Cars,1992,-7500
23.54357143,14,Midsize Cars,1992,-7500
21.974,15,Midsize Cars,1992,-6250
21.974,15,Midsize Cars,1992,-6250
25.35461538,13,Midsize Cars,1992,-12250
21.974,15,Large Cars,1992,-6250
27.4675,12,Large Cars,1992,-14000
18.31166667,18,Small Station Wagons,1992,-6750
21.974,15,Midsize-Large Station Wagons,1992,-6250
18.31166667,18,Midsize-Large Station Wagons,1992,-4000
20.600625,16,Standard Pickup Trucks 2WD,1992,-5500
17.34789474,19,Two Seaters,1992,-6000
15.69571429,21,Two Seaters,1992,-4500
19.38882353,17,Two Seaters,1992,-7500
18.31166667,18,Two Seaters,1992,-6750
18.31166667,18,Two Seaters,1992,-6750
18.31166667,18,Two Seaters,1992,-6750
25.35461538,13,Two Seaters,1992,-12250
29.96454545,11,Two Seaters,1992,-16000
10.987,30,Two Seaters,1992,750
16.4805,20,Two Seaters,1992,-5250
32.961,10,Two Seaters,1992,-18500
17.34789474,19,Two Seaters,1992,-6000
19.38882353,17,Two Seaters,1992,-4750
19.38882353,17,Two Seaters,1992,-7500
23.54357143,14,Two Seaters,1992,-10750
20.600625,16,Two Seaters,1992,-8500
18.31166667,18,Two Seaters,1992,-6750
19.38882353,17,Two Seaters,1992,-7500
14.98227273,22,Two Seaters,1992,-1750
41.20125,8,Two Seaters,1992,-25000
11.77178571,28,Minicompact Cars,1992,250
14.33086957,23,Minicompact Cars,1992,-1250
15.69571429,21,Minicompact Cars,1992,-4500
29.96454545,11,Minicompact Cars,1992,-16000
13.73375,24,Minicompact Cars,1992,-1000
18.31166667,18,Minicompact Cars,1992,-6750
19.38882353,17,Minicompact Cars,1992,-7500
19.38882353,17,Minicompact Cars,1992,-7500
14.98227273,22,Minicompact Cars,1992,-1750
13.1844,25,Minicompact Cars,1992,-500
14.33086957,23,Minicompact Cars,1992,-1250
21.974,15,Minicompact Cars,1992,-9500
14.33086957,23,Subcompact Cars,1992,-1250
27.4675,12,Subcompact Cars,1992,-14000
17.34789474,19,Subcompact Cars,1992,-3250
18.31166667,18,Subcompact Cars,1992,-4000
18.31166667,18,Subcompact Cars,1992,-4000
25.35461538,13,Subcompact Cars,1992,-8500
18.31166667,18,Subcompact Cars,1992,-4000
18.31166667,18,Subcompact Cars,1992,-4000
18.31166667,18,Subcompact Cars,1992,-4000
13.73375,24,Subcompact Cars,1992,-1000
12.67730769,26,Subcompact Cars,1992,-250
16.4805,20,Subcompact Cars,1992,-2750
8.24025,40,Subcompact Cars,1992,2500
14.98227273,22,Subcompact Cars,1992,-1750
16.4805,20,Subcompact Cars,1992,-2750
12.20777778,27,Subcompact Cars,1992,0
12.67730769,26,Subcompact Cars,1992,-250
11.77178571,28,Subcompact Cars,1992,250
13.73375,24,Subcompact Cars,1992,-1000
18.31166667,18,Subcompact Cars,1992,-6750
18.31166667,18,Subcompact Cars,1992,-6750
11.36586207,29,Subcompact Cars,1992,500
16.4805,20,Subcompact Cars,1992,-5250
14.98227273,22,Subcompact Cars,1992,-1750
14.33086957,23,Subcompact Cars,1992,-1250
14.98227273,22,Subcompact Cars,1992,-1750
14.33086957,23,Subcompact Cars,1992,-1250
16.4805,20,Subcompact Cars,1992,-2750
18.31166667,18,Subcompact Cars,1992,-4000
17.34789474,19,Subcompact Cars,1992,-6000
18.31166667,18,Subcompact Cars,1992,-6750
12.67730769,26,Subcompact Cars,1992,-250
11.36586207,29,Subcompact Cars,1992,500
17.34789474,19,Subcompact Cars,1992,-6000
15.69571429,21,Subcompact Cars,1992,-2250
16.4805,20,Subcompact Cars,1992,-5250
25.35461538,13,Subcompact Cars,1992,-12250
9.988181818,33,Subcompact Cars,1992,1500
14.98227273,22,Subcompact Cars,1992,-1750
19.38882353,17,Subcompact Cars,1992,-4750
8.24025,40,Subcompact Cars,1992,2500
8.24025,40,Subcompact Cars,1992,2500
13.73375,24,Subcompact Cars,1992,-1000
13.73375,24,Subcompact Cars,1992,-3000
13.73375,24,Subcompact Cars,1992,-1000
11.77178571,28,Subcompact Cars,1992,250
13.73375,24,Subcompact Cars,1992,-1000
8.673947368,38,Subcompact Cars,1992,2250
10.3003125,32,Subcompact Cars,1992,1250
11.77178571,28,Subcompact Cars,1992,250
14.98227273,22,Subcompact Cars,1992,-1750
15.69571429,21,Subcompact Cars,1992,-4500
12.67730769,26,Subcompact Cars,1992,-250
12.67730769,26,Subcompact Cars,1992,-250
11.77178571,28,Subcompact Cars,1992,250
13.1844,25,Subcompact Cars,1992,-500
14.98227273,22,Subcompact Cars,1992,-4000
13.73375,24,Subcompact Cars,1992,-1000
23.54357143,14,Subcompact Cars,1992,-10750
18.31166667,18,Subcompact Cars,1992,-6750
11.77178571,28,Subcompact Cars,1992,250
14.98227273,22,Subcompact Cars,1992,-1750
15.69571429,21,Subcompact Cars,1992,-4500
16.4805,20,Subcompact Cars,1992,-5250
14.33086957,23,Subcompact Cars,1992,-1250
13.73375,24,Subcompact Cars,1992,-1000
18.31166667,18,Subcompact Cars,1992,-6750
16.4805,20,Subcompact Cars,1992,-5250
15.69571429,21,Subcompact Cars,1992,-4500
13.1844,25,Subcompact Cars,1992,-500
14.98227273,22,Subcompact Cars,1992,-1750
18.31166667,18,Subcompact Cars,1992,-6750
17.34789474,19,Subcompact Cars,1992,-6000
11.36586207,29,Subcompact Cars,1992,500
14.33086957,23,Subcompact Cars,1992,-1250
13.73375,24,Subcompact Cars,1992,-1000
15.69571429,21,Subcompact Cars,1992,-2250
16.4805,20,Subcompact Cars,1992,-5250
17.34789474,19,Subcompact Cars,1992,-3250
18.31166667,18,Subcompact Cars,1992,-6750
18.31166667,18,Subcompact Cars,1992,-4000
9.988181818,33,Subcompact Cars,1992,1500
14.33086957,23,Subcompact Cars,1992,-1250
15.69571429,21,Subcompact Cars,1992,-2250
29.96454545,11,Subcompact Cars,1992,-16000
29.96454545,11,Subcompact Cars,1992,-16000
16.4805,20,Subcompact Cars,1992,-2750
16.4805,20,Subcompact Cars,1992,-2750
13.1844,25,Subcompact Cars,1992,-500
10.987,30,Subcompact Cars,1992,750
12.20777778,27,Subcompact Cars,1992,0
18.31166667,18,Subcompact Cars,1992,-6750
8.24025,40,Subcompact Cars,1992,2500
9.417428571,35,Subcompact Cars,1992,1750
13.73375,24,Subcompact Cars,1992,-1000
15.69571429,21,Subcompact Cars,1992,-2250
14.98227273,22,Subcompact Cars,1992,-1750
13.1844,25,Subcompact Cars,1992,-500
18.31166667,18,Subcompact Cars,1992,-6750
18.31166667,18,Subcompact Cars,1992,-6750
18.31166667,18,Subcompact Cars,1992,-6750
10.987,30,Subcompact Cars,1992,750
16.4805,20,Subcompact Cars,1992,-2750
19.38882353,17,Subcompact Cars,1992,-4750
13.1844,25,Subcompact Cars,1992,-500
17.34789474,19,Compact Cars,1992,-6000
16.4805,20,Compact Cars,1992,-5250
18.31166667,18,Compact Cars,1992,-6750
18.31166667,18,Compact Cars,1992,-6750
19.38882353,17,Compact Cars,1992,-4750
20.600625,16,Compact Cars,1992,-5500
16.4805,20,Compact Cars,1992,-2750
13.1844,25,Compact Cars,1992,-500
15.69571429,21,Compact Cars,1992,-2250
13.73375,24,Compact Cars,1992,-1000
16.4805,20,Compact Cars,1992,-2750
16.4805,20,Compact Cars,1992,-5250
16.4805,20,Compact Cars,1992,-2750
15.69571429,21,Compact Cars,1992,-2250
14.98227273,22,Compact Cars,1992,-1750
14.33086957,23,Compact Cars,1992,-1250
14.98227273,22,Compact Cars,1992,-1750
14.33086957,23,Compact Cars,1992,-1250
15.69571429,21,Compact Cars,1992,-2250
14.33086957,23,Compact Cars,1992,-1250
11.36586207,29,Compact Cars,1992,500
15.69571429,21,Compact Cars,1992,-2250
13.73375,24,Compact Cars,1992,-1000
18.31166667,18,Compact Cars,1992,-4000
16.4805,20,Compact Cars,1992,-2750
13.73375,24,Compact Cars,1992,-1000
15.69571429,21,Compact Cars,1992,-2250
14.98227273,22,Compact Cars,1992,-1750
13.73375,24,Compact Cars,1992,-1000
14.98227273,22,Compact Cars,1992,-1750
12.20777778,27,Compact Cars,1992,0
12.67730769,26,Compact Cars,1992,-250
13.73375,24,Compact Cars,1992,-1000
29.96454545,11,Compact Cars,1992,-16000
13.73375,24,Compact Cars,1992,-1000
19.38882353,17,Compact Cars,1992,-7500
17.34789474,19,Compact Cars,1992,-3250
13.73375,24,Compact Cars,1992,-1000
15.69571429,21,Compact Cars,1992,-2250
13.1844,25,Compact Cars,1992,-500
12.67730769,26,Compact Cars,1992,-250
13.73375,24,Compact Cars,1992,-1000
12.20777778,27,Compact Cars,1992,0
13.1844,25,Compact Cars,1992,-500
15.2874,25,Compact Cars,1992,-1500
20.600625,16,Compact Cars,1992,-8500
23.54357143,14,Compact Cars,1992,-10750
17.34789474,19,Compact Cars,1992,-6000
15.69571429,21,Compact Cars,1992,-2250
17.34789474,19,Compact Cars,1992,-6000
14.33086957,23,Compact Cars,1992,-1250
16.4805,20,Compact Cars,1992,-2750
14.33086957,23,Compact Cars,1992,-1250
12.67730769,26,Compact Cars,1992,-250
16.4805,20,Compact Cars,1992,-2750
15.69571429,21,Compact Cars,1992,-2250
13.1844,25,Compact Cars,1992,-500
16.4805,20,Compact Cars,1992,-5250
16.4805,20,Compact Cars,1992,-5250
15.69571429,21,Compact Cars,1992,-2250
14.98227273,22,Compact Cars,1992,-1750
12.67730769,26,Compact Cars,1992,-250
16.4805,20,Compact Cars,1992,-2750
11.77178571,28,Compact Cars,1992,250
17.34789474,19,Compact Cars,1992,-3250
16.4805,20,Compact Cars,1992,-2750
13.73375,24,Compact Cars,1992,-1000
13.1844,25,Compact Cars,1992,-500
14.33086957,23,Compact Cars,1992,-1250
16.4805,20,Compact Cars,1992,-2750
18.31166667,18,Compact Cars,1992,-6750
14.98227273,22,Compact Cars,1992,-1750
17.34789474,19,Compact Cars,1992,-6000
13.1844,25,Compact Cars,1992,-500
